tag,dataset,lang,n_pairs,gallery_size,n_galleries,mean_diag_cos,median_diag_cos,p10_diag_cos,p90_diag_cos,i2t_r@1,i2t_r@5,i2t_r@10,t2i_r@1,t2i_r@5,t2i_r@10,source_dir
mc2cc_e24,bloom,vi,22,22,1,0.15865705907344818,0.15597346425056458,0.13025833666324615,0.1826409101486206,0.0,0.27272728085517883,0.3636363744735718,0.04545454680919647,0.09090909361839294,0.27272728085517883,mc2cc_e24
mc2cc_e24,cgoe,id,223098,10000,5,0.20415623486042023,0.20224909484386444,0.15036550164222717,0.26031315326690674,0.0019800000358372928,0.006240000110119581,0.010040000081062317,0.0010600000037811696,0.0035999999847263096,0.006080000102519989,mc2cc_e24
mc2cc_e24,cgoe,jv,39747,10000,5,0.20904310047626495,0.2071181684732437,0.1537986695766449,0.2662206292152405,0.002559999981895089,0.008660000003874301,0.01392000000923872,0.0011600000085309147,0.0045599999837577345,0.007539999857544899,mc2cc_e24
mc2cc_e24,cgoe,ms,161397,10000,5,0.21285079419612885,0.21025246381759644,0.16107669472694397,0.2676386833190918,0.002179999998770654,0.006320000067353249,0.009879999980330467,0.0009800000116229057,0.0034999999683350325,0.005999999959021807,mc2cc_e24
mc2cc_e24,cgoe,su,21238,10000,5,0.20078225433826447,0.1987762153148651,0.1519160270690918,0.25131216645240784,0.0013199999928474426,0.0048200000077486035,0.00823999997228384,0.0007599999953527004,0.0032200000248849394,0.004980000015348196,mc2cc_e24
mc2cc_e24,cgoe,th,58433,10000,5,0.21245095133781433,0.21325315535068512,0.16783715784549713,0.25627508759498596,0.0001600000003236346,0.0006600000080652535,0.0012199999997392296,7.999999797903001e-05,0.0007399999885819852,0.001320000016130507,mc2cc_e24
mc2cc_e24,cgoe,vi,199562,10000,5,0.17487145960330963,0.1730065643787384,0.128706157207489,0.22369395196437836,0.0010599999921396374,0.003399999998509884,0.005200000014156103,0.00020000000367872416,0.0008199999923817813,0.0016600000206381082,mc2cc_e24
mc2cc_e24,wit,id,146744,10000,5,0.22587013244628906,0.21852217614650726,0.16371792554855347,0.30284935235977173,0.019899999722838402,0.04763999953866005,0.06623999923467636,0.01785999983549118,0.04405999928712845,0.06286000013351441,mc2cc_e24
mc2cc_e24,wit,jv,11926,10000,5,0.2304222732782364,0.22313877940177917,0.16669240593910217,0.311292439699173,0.025500000268220902,0.06134000048041344,0.07958000004291535,0.02306000031530857,0.05606000050902367,0.07721999883651734,mc2cc_e24
mc2cc_e24,wit,ms,59504,10000,5,0.22816336154937744,0.22036632895469666,0.16579195857048035,0.30599892139434814,0.019920000061392783,0.050439999997615816,0.0712799996137619,0.01860000044107437,0.04699999988079071,0.06671999990940095,mc2cc_e24
mc2cc_e24,wit,my,9941,9941,1,0.2121763825416565,0.20224374532699585,0.14221543073654175,0.308695524930954,0.029675083234906197,0.062267377972602844,0.07936827093362808,0.01850920356810093,0.04063977301120758,0.05794185772538185,mc2cc_e24
mc2cc_e24,wit,th,55594,10000,5,0.20420463383197784,0.20130595564842224,0.14714229106903076,0.26283755898475647,0.01360000018030405,0.02667999975383282,0.0321600005030632,0.0056200000457465645,0.01424000021070242,0.01942000016570091,mc2cc_e24
mc2cc_e24,wit,vi,203979,10000,5,0.1969108134508133,0.1900094598531723,0.13391898572444916,0.2711808979511261,0.014539999887347221,0.03305999934673309,0.04497999921441078,0.00899999998509884,0.021959999948740004,0.03004000000655651,mc2cc_e24
mc2cc_e32,bloom,ceb,2951,2951,1,0.18492832779884338,0.18275600671768188,0.14619025588035583,0.2255644053220749,0.0010166045976802707,0.0064384955912828445,0.010843781754374504,0.002710945438593626,0.00609962735325098,0.010166045278310776,mc2cc_e32
mc2cc_e32,bloom,fil,558,558,1,0.19030307233333588,0.18616369366645813,0.14338544011116028,0.24316689372062683,0.012544803321361542,0.02688172087073326,0.04659498110413551,0.01075268816202879,0.017921147868037224,0.030465949326753616,mc2cc_e32
mc2cc_e32,bloom,id,2169,2169,1,0.18324746191501617,0.18063628673553467,0.13809874653816223,0.2338733673095703,0.00046104195644147694,0.0027662517968565226,0.007376671303063631,0.0,0.0027662517968565226,0.006454587448388338,mc2cc_e32
mc2cc_e32,bloom,km,308,308,1,0.19202561676502228,0.19098660349845886,0.15688395500183105,0.2283543199300766,0.006493506487458944,0.02922077849507332,0.03896103799343109,0.006493506487458944,0.019480518996715546,0.03896103799343109,mc2cc_e32
mc2cc_e32,bloom,ms,102,102,1,0.20385068655014038,0.19506792724132538,0.15245413780212402,0.2579466998577118,0.029411764815449715,0.05882352963089943,0.1568627506494522,0.019607843831181526,0.0784313753247261,0.13725490868091583,mc2cc_e32
mc2cc_e32,bloom,my,419,419,1,0.17076271772384644,0.17104269564151764,0.12989221513271332,0.21563488245010376,0.0,0.01193317398428917,0.021479712799191475,0.0,0.00238663493655622,0.01193317398428917,mc2cc_e32
mc2cc_e32,bloom,th,3009,3009,1,0.2117619663476944,0.21299400925636292,0.17567427456378937,0.2452710121870041,0.0009970089886337519,0.0019940179772675037,0.0033233631402254105,0.00033233631984330714,0.0013293452793732285,0.0039880359545350075,mc2cc_e32
mc2cc_e32,bloom,vi,22,22,1,0.17768311500549316,0.17129281163215637,0.14748597145080566,0.21722394227981567,0.04545454680919647,0.13636364042758942,0.40909090638160706,0.04545454680919647,0.09090909361839294,0.3636363744735718,mc2cc_e32
mc2cc_e32,cgoe,id,223098,10000,5,0.20183947682380676,0.2005474716424942,0.14650212228298187,0.25901713967323303,0.0013799999840557575,0.004680000059306621,0.0075600000098347666,0.0006800000148359687,0.003159999940544367,0.005340000055730343,mc2cc_e32
mc2cc_e32,cgoe,jv,39747,10000,5,0.20706157386302948,0.2053687572479248,0.15132907032966614,0.264619916677475,0.0018000000156462193,0.006919999979436398,0.011099999956786632,0.0011000000056810677,0.0038400000426918267,0.006319999974220991,mc2cc_e32
mc2cc_e32,cgoe,ms,161397,10000,5,0.21080920100212097,0.20779550075531006,0.15996034443378448,0.2661289870738983,0.001839999994263053,0.005039999913424254,0.008159999921917915,0.0006400000071153045,0.002660000044852495,0.004600000008940697,mc2cc_e32
mc2cc_e32,cgoe,su,21238,10000,5,0.19785021245479584,0.19591033458709717,0.14887236058712006,0.2493259310722351,0.0014599999878555537,0.00411999998614192,0.006319999974220991,0.00044000002089887856,0.0017800000496208668,0.003459999989718199,mc2cc_e32
mc2cc_e32,cgoe,th,58433,10000,5,0.21073508262634277,0.21130864322185516,0.16840264201164246,0.25199994444847107,0.00016000000468920916,0.0005600000120466575,0.0010400000028312206,0.0001799999998183921,0.0007399999885819852,0.0013599999947473407,mc2cc_e32
mc2cc_e32,cgoe,vi,199562,10000,5,0.17899440228939056,0.17713603377342224,0.1284913271665573,0.23179581761360168,0.0009400000097230076,0.002860000031068921,0.004060000041499734,0.00022000000171829015,0.0009799999883398415,0.0019800000125542285,mc2cc_e32
mc2cc_e32,wit,id,146744,10000,5,0.2204204499721527,0.21360155940055847,0.16032058000564575,0.2943241000175476,0.01738000027835369,0.042380000650882724,0.05916000008583069,0.015679999999701977,0.04124000072479248,0.0581200011074543,mc2cc_e32
mc2cc_e32,wit,jv,11926,10000,5,0.22411483526229858,0.2161829173564911,0.162521630525589,0.30315303802490234,0.022700000181794168,0.057259999215602875,0.07754000127315522,0.021640000119805335,0.05502000078558922,0.07331999987363816,mc2cc_e32
mc2cc_e32,wit,ms,59504,10000,5,0.22285261750221252,0.2157103717327118,0.16210146248340607,0.2977578938007355,0.018239999935030938,0.046400000154972074,0.06410000175237655,0.01746000051498413,0.04580000042915344,0.06310000047087669,mc2cc_e32
mc2cc_e32,wit,my,9941,9941,1,0.21142297983169556,0.20188657939434052,0.14412885904312134,0.3034193813800812,0.030379237607121468,0.059249572455883026,0.07675284147262573,0.018609797582030296,0.040840961039066315,0.05492405220866203,mc2cc_e32
mc2cc_e32,wit,th,55594,10000,5,0.2028873860836029,0.2003193199634552,0.14850114285945892,0.2580622732639313,0.013419999927282333,0.02501999996602535,0.029079999774694443,0.0058200000785291195,0.013760000094771385,0.01850000023841858,mc2cc_e32
mc2cc_e32,wit,vi,203979,10000,5,0.1958410143852234,0.19062837958335876,0.13520695269107819,0.264127254486084,0.013180000148713589,0.029680000245571138,0.04054000079631805,0.008459999971091748,0.019940000027418137,0.028299999982118608,mc2cc_e32
mc2cc_e8,bloom,ceb,2951,2951,1,0.16337443888187408,0.16040858626365662,0.1201707124710083,0.21002180874347687,0.004066418390721083,0.010166045278310776,0.0149101996794343,0.002372077200561762,0.007116231601685286,0.010843781754374504,mc2cc_e8
mc2cc_e8,bloom,fil,558,558,1,0.16765692830085754,0.1625269502401352,0.11978413164615631,0.21925169229507446,0.008960573934018612,0.02688172087073326,0.0394265241920948,0.005376344081014395,0.02150537632405758,0.04301075264811516,mc2cc_e8
mc2cc_e8,bloom,id,2169,2169,1,0.1598602831363678,0.15726885199546814,0.11225448548793793,0.21158212423324585,0.0,0.002305209869518876,0.004610419739037752,0.0,0.002305209869518876,0.005071461666375399,mc2cc_e8
mc2cc_e8,bloom,km,308,308,1,0.1627962291240692,0.16269618272781372,0.11941884458065033,0.2014015167951584,0.003246753243729472,0.022727273404598236,0.03246753290295601,0.006493506487458944,0.009740259498357773,0.03246753290295601,mc2cc_e8
mc2cc_e8,bloom,ms,102,102,1,0.19275711476802826,0.18386855721473694,0.12968401610851288,0.2655850052833557,0.019607843831181526,0.03921568766236305,0.0784313753247261,0.0,0.03921568766236305,0.09803921729326248,mc2cc_e8
mc2cc_e8,bloom,my,419,419,1,0.20182637870311737,0.20139232277870178,0.16050493717193604,0.24143823981285095,0.0,0.00954653974622488,0.028639618307352066,0.00238663493655622,0.01193317398428917,0.02386634796857834,mc2cc_e8
mc2cc_e8,bloom,th,3009,3009,1,0.22460640966892242,0.22573710978031158,0.18008092045783997,0.26768237352371216,0.00033233631984330714,0.0019940179772675037,0.004320372361689806,0.00033233631984330714,0.0006646726396866143,0.0019940179772675037,mc2cc_e8
mc2cc_e8,bloom,vi,22,22,1,0.1309998631477356,0.1319298893213272,0.08242730796337128,0.1613987386226654,0.09090909361839294,0.3181818127632141,0.5,0.13636364042758942,0.40909090638160706,0.5,mc2cc_e8
mc2cc_e8,cgoe,id,223098,10000,5,0.19964128732681274,0.19517314434051514,0.13142557442188263,0.2737835645675659,0.002560000028461218,0.008359999861568213,0.012640000134706498,0.0007000000099651515,0.0042200000956654545,0.0074199999682605265,mc2cc_e8
mc2cc_e8,cgoe,jv,39747,10000,5,0.2151162326335907,0.20860417187213898,0.14347395300865173,0.29697656631469727,0.0030799999833106993,0.009940000250935555,0.015359999798238277,0.0014800000004470347,0.0048200000077486035,0.007779999915510416,mc2cc_e8
mc2cc_e8,cgoe,ms,161397,10000,5,0.20890727639198303,0.2045689970254898,0.14761923253536224,0.27571114897727966,0.002000000001862645,0.006800000090152025,0.01067999992519617,0.0009199999971315264,0.0033200000412762164,0.005459999851882458,mc2cc_e8
mc2cc_e8,cgoe,su,21238,10000,5,0.20182251930236816,0.19790682196617126,0.14196334779262543,0.26558899879455566,0.0017600000137463212,0.005939999967813492,0.0094200000166893,0.0009600000223144889,0.003720000106841326,0.005599999986588955,mc2cc_e8
mc2cc_e8,cgoe,th,58433,10000,5,0.24495041370391846,0.2431780993938446,0.184365913271904,0.30755600333213806,0.0005200000101467595,0.0018600000301375985,0.0028599999845027924,9.999999747378752e-05,0.00034000001032836736,0.0009600000106729567,mc2cc_e8
mc2cc_e8,cgoe,vi,199562,10000,5,0.17195360362529755,0.16954383254051208,0.10861484706401825,0.2382296621799469,0.0011399999842979015,0.0032200000248849394,0.0050200000405311584,0.00011999999696854502,0.0005999999993946403,0.0014200000092387199,mc2cc_e8
mc2cc_e8,wit,id,146744,10000,5,0.24163049459457397,0.23107582330703735,0.16205476224422455,0.3417932689189911,0.020260000228881837,0.04993999972939491,0.07036000043153763,0.014460000209510326,0.04054000079631805,0.05833999961614609,mc2cc_e8
mc2cc_e8,wit,jv,11926,10000,5,0.2476499229669571,0.23716938495635986,0.1654004156589508,0.35139593482017517,0.025179999694228173,0.06188000068068504,0.0849399983882904,0.01907999999821186,0.04974000006914139,0.06904000043869019,mc2cc_e8
mc2cc_e8,wit,ms,59504,10000,5,0.2436828911304474,0.23240496218204498,0.16329222917556763,0.34638696908950806,0.020740000158548356,0.05412000045180321,0.07623999863862992,0.015420000255107879,0.042679999768733975,0.0613599993288517,mc2cc_e8
mc2cc_e8,wit,my,9941,9941,1,0.25170350074768066,0.24108703434467316,0.17931701242923737,0.34935563802719116,0.027864400297403336,0.05774066969752312,0.075646311044693,0.015994366258382797,0.037923749536275864,0.04959259554743767,mc2cc_e8
mc2cc_e8,wit,th,55594,10000,5,0.2285202592611313,0.2248903214931488,0.16788552701473236,0.2902538478374481,0.013000000081956387,0.02792000025510788,0.03465999960899353,0.0049599999561905864,0.012759999930858612,0.018140000104904175,mc2cc_e8
mc2cc_e8,wit,vi,203979,10000,5,0.19483615458011627,0.18565472960472107,0.10814094543457031,0.2947894036769867,0.014680000022053719,0.03434000015258789,0.046460000425577165,0.00698000006377697,0.017899999767541884,0.025679999962449074,mc2cc_e8
mc2cg_e16,bloom,fil,558,558,1,0.21185122430324554,0.21136096119880676,0.1804063618183136,0.24761325120925903,0.001792114693671465,0.00716845877468586,0.01433691754937172,0.00358422938734293,0.005376344081014395,0.016129031777381897,mc2cg_e16
mc2cg_e16,bloom,id,2169,2169,1,0.21807700395584106,0.21732264757156372,0.18276618421077728,0.2547468841075897,0.00046104195644147694,0.0036883356515318155,0.008759797550737858,0.0009220839128829539,0.0036883356515318155,0.006454587448388338,mc2cg_e16
mc2cg_e16,bloom,km,308,308,1,0.21967847645282745,0.22029471397399902,0.183916836977005,0.25318604707717896,0.006493506487458944,0.012987012974917889,0.022727273404598236,0.003246753243729472,0.025974025949835777,0.0357142873108387,mc2cg_e16
mc2cg_e16,bloom,ms,102,102,1,0.2328486293554306,0.23033057153224945,0.202515110373497,0.26626110076904297,0.019607843831181526,0.05882352963089943,0.09803921729326248,0.009803921915590763,0.04901960864663124,0.10784313827753067,mc2cg_e16
mc2cg_e16,bloom,my,419,419,1,0.2574498653411865,0.25805455446243286,0.2325778305530548,0.2802894413471222,0.0,0.00238663493655622,0.014319809153676033,0.00954653974622488,0.016706444323062897,0.03341288864612579,mc2cg_e16
mc2cg_e16,bloom,th,3009,3009,1,0.23092855513095856,0.23086130619049072,0.2075219452381134,0.25406473875045776,0.00033233631984330714,0.0023263543844223022,0.004320372361689806,0.00033233631984330714,0.0023263543844223022,0.003655699547380209,mc2cg_e16
mc2cg_e16,bloom,vi,22,22,1,0.23595939576625824,0.23718202114105225,0.21551541984081268,0.25483250617980957,0.04545454680919647,0.1818181872367859,0.5,0.0,0.3181818127632141,0.5,mc2cg_e16
mc2cg_e16,cgoe,id,223098,10000,5,0.27181172370910645,0.2717592120170593,0.23145407438278198,0.31176984310150146,0.04306000024080277,0.11343999952077866,0.16343999803066253,0.02956000007688999,0.08555999994277955,0.12631999999284743,mc2cg_e16
mc2cg_e16,cgoe,jv,39747,10000,5,0.27754276990890503,0.27895617485046387,0.2346561998128891,0.3182402551174164,0.029820000380277635,0.08842000067234039,0.13492000102996826,0.03384000062942505,0.08876000046730041,0.12533999979496002,mc2cg_e16
mc2cg_e16,cgoe,ms,161397,10000,5,0.26745840907096863,0.26739436388015747,0.22555476427078247,0.3092155158519745,0.0445200003683567,0.1129600003361702,0.1611600011587143,0.02978000044822693,0.08393999934196472,0.13360000252723694,mc2cg_e16
mc2cg_e16,cgoe,su,21238,10000,5,0.2771521806716919,0.27752673625946045,0.23669813573360443,0.31743353605270386,0.05174000039696693,0.1398999959230423,0.19643999636173248,0.03532000035047531,0.09761999994516372,0.14364000260829926,mc2cg_e16
mc2cg_e16,cgoe,th,58433,10000,5,0.25690096616744995,0.2529433071613312,0.22286443412303925,0.2978454828262329,0.0050200000405311584,0.0151400001719594,0.026820000261068344,0.0048200000077486035,0.016820000112056734,0.02718000002205372,mc2cg_e16
mc2cg_e16,cgoe,vi,199562,10000,5,0.2630907893180847,0.2624942362308502,0.22350625693798065,0.3032841086387634,0.026260000094771384,0.07436000108718872,0.1122400000691414,0.02247999981045723,0.061980000138282774,0.0967399999499321,mc2cg_e16
mc2cg_e16,wit,id,146744,10000,5,0.22731620073318481,0.22635000944137573,0.18568405508995056,0.27057012915611267,0.0020200000144541264,0.007539999950677156,0.013520000129938125,0.0016999999876134097,0.006620000023394823,0.011400000005960465,mc2cg_e16
mc2cg_e16,wit,jv,11926,10000,5,0.22392407059669495,0.2230631411075592,0.18361154198646545,0.26671725511550903,0.0008799999952316285,0.005299999937415123,0.01030000001192093,0.0004600000102072954,0.0037400000263005497,0.007440000027418137,mc2cg_e16
mc2cg_e16,wit,ms,59504,10000,5,0.2259606570005417,0.22474469244480133,0.18436214327812195,0.2692760229110718,0.001460000011138618,0.007219999935477972,0.012900000251829625,0.0015999999828636645,0.005739999935030937,0.010740000009536742,mc2cg_e16
mc2cg_e16,wit,my,9941,9941,1,0.22863149642944336,0.23009178042411804,0.18291866779327393,0.2708112299442291,0.0010059350170195103,0.002917211502790451,0.00442611426115036,0.000301780499285087,0.0009053415269590914,0.0021124635823071003,mc2cg_e16
mc2cg_e16,wit,th,55594,10000,5,0.23714621365070343,0.23686765134334564,0.20542967319488525,0.2689276337623596,0.0006999999866820871,0.00362000004388392,0.007359999977052212,0.0006199999945238233,0.0028400000184774397,0.006259999983012676,mc2cg_e16
mc2cg_e16,wit,vi,203979,10000,5,0.225885272026062,0.22537653148174286,0.1872340589761734,0.26461049914360046,0.001220000023022294,0.0048200000077486035,0.00902000004425645,0.0008400000107940287,0.0037399999797344207,0.006620000023394823,mc2cg_e16
mc2cg_e24,bloom,fil,558,558,1,0.1912882924079895,0.19087958335876465,0.1635589599609375,0.21738755702972412,0.001792114693671465,0.008960573934018612,0.01433691754937172,0.001792114693671465,0.005376344081014395,0.012544803321361542,mc2cg_e24
mc2cg_e24,bloom,id,2169,2169,1,0.19501708447933197,0.19502073526382446,0.16866520047187805,0.2224147915840149,0.00046104195644147694,0.003227293724194169,0.006915629375725985,0.0013831258984282613,0.0036883356515318155,0.005532503593713045,mc2cg_e24
mc2cg_e24,bloom,km,308,308,1,0.19599664211273193,0.19838175177574158,0.16129763424396515,0.22553977370262146,0.006493506487458944,0.019480518996715546,0.051948051899671555,0.0,0.012987012974917889,0.016233766451478004,mc2cg_e24
mc2cg_e24,bloom,ms,102,102,1,0.2007591426372528,0.2044997215270996,0.16774021089076996,0.23080049455165863,0.0,0.06862745434045792,0.10784313827753067,0.009803921915590763,0.04901960864663124,0.10784313827753067,mc2cg_e24
mc2cg_e24,bloom,my,419,419,1,0.22571168839931488,0.22755789756774902,0.21095195412635803,0.24097129702568054,0.00238663493655622,0.014319809153676033,0.03102625347673893,0.0071599045768380165,0.01909307949244976,0.02386634796857834,mc2cg_e24
mc2cg_e24,bloom,th,3009,3009,1,0.2016710638999939,0.20213860273361206,0.17387673258781433,0.22788546979427338,0.0,0.0016616815701127052,0.0023263543844223022,0.0009970089886337519,0.0019940179772675037,0.0039880359545350075,mc2cg_e24
mc2cg_e24,bloom,vi,22,22,1,0.20902566611766815,0.21071690320968628,0.1895032376050949,0.23041369020938873,0.04545454680919647,0.22727273404598236,0.40909090638160706,0.0,0.1818181872367859,0.40909090638160706,mc2cg_e24
mc2cg_e24,cgoe,id,223098,10000,5,0.2617007791996002,0.2636651396751404,0.23590563237667084,0.2845548689365387,0.3317600071430206,0.5572400093078613,0.6456799983978272,0.313319993019104,0.5223600149154664,0.6039199948310852,mc2cg_e24
mc2cg_e24,cgoe,jv,39747,10000,5,0.26409974694252014,0.2661466598510742,0.23990409076213837,0.28539684414863586,0.27477999925613406,0.5209999918937683,0.6175599932670593,0.3101199984550476,0.5206800103187561,0.5902799844741822,mc2cg_e24
mc2cg_e24,cgoe,ms,161397,10000,5,0.258756548166275,0.26112714409828186,0.23056721687316895,0.2835317552089691,0.3231599986553192,0.5338799953460693,0.6174800038337708,0.2848599970340729,0.4963599979877472,0.5888599991798401,mc2cg_e24
mc2cg_e24,cgoe,su,21238,10000,5,0.26552242040634155,0.26785069704055786,0.2425002008676529,0.28538063168525696,0.317739999294281,0.6085399866104126,0.7021999955177307,0.3074000060558319,0.5637599945068359,0.6499000072479248,mc2cg_e24
mc2cg_e24,cgoe,th,58433,10000,5,0.25390323996543884,0.2548479437828064,0.2278793305158615,0.2786653935909271,0.10781999975442887,0.24758000075817108,0.32922000288963316,0.12128000110387802,0.26862000226974486,0.3374800026416779,mc2cg_e24
mc2cg_e24,cgoe,vi,199562,10000,5,0.25561580061912537,0.25720077753067017,0.2279820293188095,0.28095054626464844,0.26105999648571016,0.45898000001907346,0.5442200064659118,0.2613799929618835,0.44420000314712527,0.5255800127983093,mc2cg_e24
mc2cg_e24,wit,id,146744,10000,5,0.1991295963525772,0.19863909482955933,0.16587601602077484,0.23344507813453674,0.0029000000096857546,0.010160000063478947,0.016240000352263452,0.0021400000201538204,0.007200000062584877,0.012399999983608722,mc2cg_e24
mc2cg_e24,wit,jv,11926,10000,5,0.1975230872631073,0.19707781076431274,0.1658734679222107,0.23019883036613464,0.0016199999954551458,0.006599999964237213,0.012659999728202819,0.001380000007338822,0.005120000056922436,0.008559999987483025,mc2cg_e24
mc2cg_e24,wit,ms,59504,10000,5,0.19775429368019104,0.1974557340145111,0.16451027989387512,0.23172754049301147,0.002060000039637089,0.00826000003144145,0.01360000018030405,0.001680000009946525,0.006279999949038028,0.011019999906420708,mc2cg_e24
mc2cg_e24,wit,my,9941,9941,1,0.20467069745063782,0.20726759731769562,0.16863295435905457,0.2363494336605072,0.00020118700922466815,0.0020118700340390205,0.0033195854630321264,0.0,0.0008047480368986726,0.0019112764857709408,mc2cg_e24
mc2cg_e24,wit,th,55594,10000,5,0.20479366183280945,0.20498749613761902,0.1747162789106369,0.23480777442455292,0.0012400000123307109,0.00553999999538064,0.0101800000295043,0.0014799999771639705,0.004840000066906214,0.007820000033825636,mc2cg_e24
mc2cg_e24,wit,vi,203979,10000,5,0.19681879878044128,0.19664591550827026,0.16434451937675476,0.22949567437171936,0.001600000006146729,0.005920000001788139,0.010480000078678131,0.0009400000213645399,0.004020000016316772,0.007180000096559525,mc2cg_e24
mc2cg_e32,bloom,fil,558,558,1,0.19639702141284943,0.19673416018486023,0.16889071464538574,0.22407878935337067,0.001792114693671465,0.00358422938734293,0.01075268816202879,0.00358422938734293,0.008960573934018612,0.017921147868037224,mc2cg_e32
mc2cg_e32,bloom,id,2169,2169,1,0.1982119083404541,0.1985383927822113,0.17087610065937042,0.2270658314228058,0.0,0.0009220839128829539,0.0036883356515318155,0.0,0.0036883356515318155,0.005993545521050692,mc2cg_e32
mc2cg_e32,bloom,km,308,308,1,0.19529706239700317,0.19860923290252686,0.15906530618667603,0.22856585681438446,0.012987012974917889,0.02922077849507332,0.055194806307554245,0.003246753243729472,0.019480518996715546,0.04220779240131378,mc2cg_e32
mc2cg_e32,bloom,ms,102,102,1,0.2023717612028122,0.2031422257423401,0.1662929207086563,0.23547962307929993,0.029411764815449715,0.05882352963089943,0.14705882966518402,0.0,0.029411764815449715,0.10784313827753067,mc2cg_e32
mc2cg_e32,bloom,my,419,419,1,0.23379188776016235,0.23638473451137543,0.21723830699920654,0.24981628358364105,0.0,0.014319809153676033,0.026252983137965202,0.00477326987311244,0.014319809153676033,0.028639618307352066,mc2cg_e32
mc2cg_e32,bloom,th,3009,3009,1,0.2007509022951126,0.2021971195936203,0.16946814954280853,0.23050229251384735,0.00033233631984330714,0.0016616815701127052,0.0033233631402254105,0.00033233631984330714,0.0023263543844223022,0.0046527087688446045,mc2cg_e32
mc2cg_e32,bloom,vi,22,22,1,0.20918156206607819,0.20730829238891602,0.19449204206466675,0.23209822177886963,0.0,0.1818181872367859,0.27272728085517883,0.0,0.22727273404598236,0.3181818127632141,mc2cg_e32
mc2cg_e32,cgoe,id,223098,10000,5,0.2759449779987335,0.27832916378974915,0.25566989183425903,0.2929213047027588,0.5555600047111511,0.7889399886131286,0.853279995918274,0.5447999954223632,0.7628600001335144,0.8235999941825867,mc2cg_e32
mc2cg_e32,cgoe,jv,39747,10000,5,0.27644962072372437,0.27893370389938354,0.25647369027137756,0.2933065593242645,0.4067800045013428,0.7099199891090393,0.79721999168396,0.47257999777793885,0.716919994354248,0.7792599916458129,mc2cg_e32
mc2cg_e32,cgoe,ms,161397,10000,5,0.27453333139419556,0.27706044912338257,0.25348159670829773,0.29195934534072876,0.5513399958610534,0.7827199935913086,0.8473600029945374,0.5288600087165832,0.7580200076103211,0.8299999952316284,mc2cg_e32
mc2cg_e32,cgoe,su,21238,10000,5,0.27745676040649414,0.2802758812904358,0.2574625015258789,0.29387640953063965,0.4489399969577789,0.7662799835205079,0.8372400045394898,0.4472399950027466,0.7260400056838989,0.7996399879455567,mc2cg_e32
mc2cg_e32,cgoe,th,58433,10000,5,0.2752852141857147,0.277804970741272,0.2535191476345062,0.29327553510665894,0.3356399953365326,0.5950200080871582,0.6918200016021728,0.386980003118515,0.6242399930953979,0.7000400066375733,mc2cg_e32
mc2cg_e32,cgoe,vi,199562,10000,5,0.2737625241279602,0.2761991024017334,0.25271570682525635,0.2915712296962738,0.49422001242637636,0.7433800101280212,0.8139400005340576,0.5160999894142151,0.7347200036048889,0.807480001449585,mc2cg_e32
mc2cg_e32,wit,id,146744,10000,5,0.1995113492012024,0.19953516125679016,0.1647445410490036,0.2344750314950943,0.002599999960511923,0.008680000156164169,0.015000000037252903,0.001839999994263053,0.006879999861121177,0.011360000073909759,mc2cg_e32
mc2cg_e32,wit,jv,11926,10000,5,0.19807592034339905,0.19769802689552307,0.16497232019901276,0.2319192886352539,0.0019799999659880995,0.005939999874681234,0.011060000024735927,0.001759999990463257,0.0051599999889731405,0.007459999993443489,mc2cg_e32
mc2cg_e32,wit,ms,59504,10000,5,0.19813944399356842,0.19824941456317902,0.1634218394756317,0.23287788033485413,0.002120000007562339,0.007300000078976155,0.012359999865293504,0.0019400000106543302,0.006519999913871288,0.010319999977946281,mc2cg_e32
mc2cg_e32,wit,my,9941,9941,1,0.20806510746479034,0.21057754755020142,0.16893848776817322,0.24267593026161194,0.000603560998570174,0.0019112764857709408,0.003520772559568286,0.00020118700922466815,0.0014083089772611856,0.00221305713057518,mc2cg_e32
mc2cg_e32,wit,th,55594,10000,5,0.20367179811000824,0.2041487991809845,0.17083489894866943,0.2361568808555603,0.0010199999785982072,0.004300000006332993,0.007679999992251396,0.0009400000097230076,0.0036399999633431436,0.00667999992147088,mc2cg_e32
mc2cg_e32,wit,vi,203979,10000,5,0.19626690447330475,0.1962856948375702,0.1624542623758316,0.23049978911876678,0.0016200000187382101,0.00532000008970499,0.009339999966323375,0.0010400000028312206,0.003899999987334013,0.006339999940246343,mc2cg_e32
mc2cg_e8,bloom,fil,558,558,1,0.19284041225910187,0.18290215730667114,0.13589555025100708,0.26650965213775635,0.001792114693671465,0.012544803321361542,0.02150537632405758,0.00358422938734293,0.01075268816202879,0.012544803321361542,mc2cg_e8
mc2cg_e8,bloom,id,2169,2169,1,0.2036253809928894,0.19732682406902313,0.13881753385066986,0.2774849832057953,0.0009220839128829539,0.004149377811700106,0.007837713696062565,0.0013831258984282613,0.003227293724194169,0.007376671303063631,mc2cg_e8
mc2cg_e8,bloom,km,308,308,1,0.21010227501392365,0.21067115664482117,0.1563422530889511,0.2580958306789398,0.0,0.022727273404598236,0.02922077849507332,0.003246753243729472,0.009740259498357773,0.019480518996715546,mc2cg_e8
